molecule_chembl_id,canonical_smiles,standard_value,0
CHEMBL1258558,CCC(=O)N1CCC(NC(=O)Nc2cc(Cl)cc(Cl)c2)CC1,0.4,active
CHEMBL1258785,CCC(=O)N1CCC(NC(=O)Nc2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)CC1,0.4,active
CHEMBL1257405,O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(C(=O)C2CC2)CC1,0.4,active
CHEMBL1257517,O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(C(=O)C(F)(F)F)CC1,0.4,active
CHEMBL1257635,CCS(=O)(=O)N1CCC(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,0.4,active
CHEMBL1257759,Cc1ccc(S(=O)(=O)N2CCC(NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,0.4,active
CHEMBL1257404,CC(=O)N1CCN(CC(=O)N2CCC(NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)CC1,0.5,active
CHEMBL1257518,O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(C(=O)c2cc(O)c(O)c(O)c2)CC1,0.5,active
CHEMBL1257170,O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(C(=O)c2ccc(Cl)nc2)CC1,0.6,active
CHEMBL1258670,CCC(=O)N1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1,0.7,active
CHEMBL1257169,O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(C(=O)c2ccncc2)CC1,0.7,active
CHEMBL1257880,CN(C)c1cccc2c(S(=O)(=O)N3CCC(NC(=O)Nc4ccc(OC(F)(F)F)cc4)CC3)cccc12,0.8,active
CHEMBL1257286,O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(C(=O)CN2CCN(Cc3ccccc3)CC2)CC1,1.5,active
CHEMBL1257758,O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(S(=O)(=O)c2ccccc2)CC1,1.8,active
CHEMBL1257515,CCC(=O)N1CCC(NC(=O)N[C@H]2C[C@@H]2c2ccccc2)CC1,2.7,active
CHEMBL214943,CCC(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,2.8,active
CHEMBL1257877,CCC(=O)N1CCC(NC(=O)Nc2ccc(C(C)C)cc2)CC1,2.8,active
CHEMBL1257634,CS(=O)(=O)N1CCC(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,2.9,active
CHEMBL1257516,CCC(=O)N1CCC(NC(=O)Nc2ccc3ccccc3c2)CC1,3.0,active
CHEMBL1257285,O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(C(=O)Cc2ccccn2)CC1,3.1,active
CHEMBL1257514,CCCCCCCCNC(=O)NC1CCN(C(=O)CC)CC1,3.2,active
CHEMBL1258557,CCC(=O)N1CCC(NC(=O)Nc2ccc(Cl)c(Cl)c2)CC1,3.4,active
CHEMBL1257879,CCC(=O)N1CCC(NC(=O)Nc2ccc(Oc3ccccc3)cc2)CC1,3.5,active
CHEMBL1258336,CCC(=O)N1CCC(NC(=O)Nc2ccc(Br)cc2)CC1,3.6,active
CHEMBL1258904,CCC(=O)N1CCC(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,3.7,active
CHEMBL1257632,CCC(=O)N1CCC(NC(=O)NC2CCCCCC2)CC1,3.9,active
CHEMBL1258669,CCC(=O)N1CCC(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)CC1,4.1,active
CHEMBL1258337,CCC(=O)N1CCC(NC(=O)Nc2ccc(I)cc2)CC1,7.2,active
CHEMBL1257757,CCC(=O)N1CCC(NC(=O)Nc2ccc(CC)cc2)CC1,8.3,active
CHEMBL1258335,CCC(=O)N1CCC(NC(=O)Nc2ccc(Cl)cc2)CC1,10.0,active
CHEMBL1256164,CCC(=O)N1CCC(NC(=O)NC2CCCCC2)CC1,12.0,active
CHEMBL1258784,CCC(=O)N1CCC(NC(=O)Nc2cccc(C(F)(F)F)c2)CC1,17.0,active
CHEMBL1258903,CCC(=O)N1CCC(NC(=O)Nc2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2C)CC1,17.0,active
CHEMBL1258449,CCC(=O)N1CCC(NC(=O)Nc2cccc(Cl)c2)CC1,21.0,active
CHEMBL1258106,CCC(=O)N1CCC(NC(=O)Nc2ccc([N+](=O)[O-])cc2)CC1,38.0,active
CHEMBL1258447,CCC(=O)N1CCC(NC(=O)Nc2cccc(F)c2)CC1,39.0,active
CHEMBL1257755,CCC(=O)N1CCC(NC(=O)Nc2cccc(C)c2)CC1,40.0,active
CHEMBL1257756,CCC(=O)N1CCC(NC(=O)Nc2ccc(C)cc2)CC1,43.0,active
CHEMBL1257989,CCC(=O)N1CCC(NC(=O)Nc2ccc3c(c2)OCO3)CC1,61.0,active
CHEMBL1257878,CCC(=O)N1CCC(NC(=O)Nc2ccc(OC)cc2)CC1,87.0,active
CHEMBL1256163,CCC(=O)N1CCC(NC(=O)Nc2ccccc2)CC1,130.0,active
CHEMBL1258107,CCC(=O)N1CCC(NC(=O)Nc2ccc(C(=O)OC)cc2)CC1,140.0,active
CHEMBL1258448,CCC(=O)N1CCC(NC(=O)Nc2ccccc2F)CC1,300.0,active
CHEMBL1258219,CCC(=O)N1CCC(NC(=O)Nc2ccc(C(=O)O)cc2)CC1,330.0,active
CHEMBL1258220,CCC(=O)N1CCC(NC(=O)Nc2ccc(O)cc2)CC1,406.0,active
CHEMBL1258556,CCC(=O)N1CCC(NC(=O)Nc2ccccc2Cl)CC1,1100.0,intermediate
CHEMBL1257633,CCC(=O)N1CCC(NC(=O)Nc2ccccc2C)CC1,1700.0,intermediate
CHEMBL1258105,CCC(=O)N1CCC(NC(=O)Nc2ccc(N3CCOCC3)cc2)CC1,2000.0,intermediate
CHEMBL1256165,CCC(=O)N1CCC(NC(=O)Nc2cccnc2)CC1,3800.0,intermediate
CHEMBL1257990,CCC(=O)N1CCC(NC(=O)Nc2cc(OC)c(OC)c(OC)c2)CC1,5000.0,intermediate
CHEMBL1258668,CCC(=O)N1CCC(NC(=O)Nc2c(Cl)cccc2Cl)CC1,5000.0,intermediate
CHEMBL1258221,CCC(=O)N1CCC(NC(=O)Nc2ccc(F)cc2)CC1,79.0,active
CHEMBL1234565,CCc1cc(-c2cccnc2)nn1-c1ccc(NC(=O)c2cccnc2)cc1,41.0,active
CHEMBL1271497,O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)cc1)c1cccnc1,23.0,active
CHEMBL1271498,O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)cc1)c1ccncc1,7.3,active
CHEMBL1271550,O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)cc1)c1ccccc1,6.2,active
CHEMBL1271551,O=C(Nc1ccncc1)c1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)cc1,450.0,active
CHEMBL1271607,O=C(NCc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)cc1)c1ccncc1,650.0,active
CHEMBL1271608,O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)cn1)c1ccccc1,4.7,active
CHEMBL1271658,O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)nc1)c1ccccc1,9.9,active
CHEMBL1271659,O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)nn1)c1ccccc1,8.8,active
CHEMBL1271711,O=C(Nc1cnc(-n2nc(-c3cccnc3)cc2C(F)(F)F)cn1)c1ccccc1,28.0,active
CHEMBL1271712,O=C(Nc1ncc(-n2nc(-c3cccnc3)cc2C(F)(F)F)cn1)c1ccccc1,21.0,active
CHEMBL1271550,O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)cc1)c1ccccc1,1.0,active
CHEMBL1271608,O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)cn1)c1ccccc1,5.0,active
CHEMBL1271658,O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)nc1)c1ccccc1,397.0,active
CHEMBL1271659,O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)nn1)c1ccccc1,83.0,active
CHEMBL1632466,O=C(Nc1ccc(OCCCCN2CCNCC2)cc1)NC12CC3CC(CC(C3)C1)C2,126.0,active
CHEMBL1632465,CC(=O)N1CCN(CCCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,2.7,active
CHEMBL1632464,CN1CCN(CCCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,13.3,active
CHEMBL1632463,O=C(Nc1cccc(OCCCCN2CCNCC2)c1)NC12CC3CC(CC(C3)C1)C2,14.8,active
CHEMBL1629744,CC(=O)N1CCN(CCCCOc2ccccc2NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,3150.0,intermediate
CHEMBL1632462,CN1CCN(CCCCOc2ccccc2NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,5290.0,intermediate
CHEMBL1632461,O=C(Nc1ccccc1OCCCCN1CCNCC1)NC12CC3CC(CC(C3)C1)C2,72770.0,inactive
CHEMBL1632460,CC(=O)N1CCN(CCCOc2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)CC1,3.3,active
CHEMBL1632459,CN1CCN(CCCOc2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)CC1,17.9,active
CHEMBL1632458,O=C(Nc1ccc(OCCCN2CCNCC2)cc1)NC12CC3CC(CC(C3)C1)C2,156.0,active
CHEMBL1632457,CC(=O)N1CCN(CCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,3.6,active
CHEMBL1632442,CN1CCN(CCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,23.1,active
CHEMBL1632456,O=C(Nc1cccc(OCCCN2CCNCC2)c1)NC12CC3CC(CC(C3)C1)C2,27.2,active
CHEMBL1632455,CC(=O)N1CCN(CCCOc2ccccc2NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,994.0,active
CHEMBL1632454,CN1CCN(CCCOc2ccccc2NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,2880.0,intermediate
CHEMBL1632453,O=C(Nc1ccccc1OCCCN1CCNCC1)NC12CC3CC(CC(C3)C1)C2,97460.0,inactive
CHEMBL1632467,CN1CCN(CCCCOc2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)CC1,44.8,active
CHEMBL1632468,CC(=O)N1CCN(CCCCOc2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)CC1,7.0,active
CHEMBL1632469,O=C(Nc1cccc(OCCCC(=O)N2CCNCC2)c1)NC12CC3CC(CC(C3)C1)C2,91.4,active
CHEMBL1632470,CC(C)(C)OC(=O)N1CCN(CCCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,7.1,active
CHEMBL1632471,CC(C)(C)OC(=O)N1CCN(C(=O)CCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,21.5,active
CHEMBL1632472,CC(=O)N1CCN(C(=O)CCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,5.4,active
CHEMBL1632473,O=C(Nc1cccc(OCCN2CCNCC2)c1)NC12CC3CC(CC(C3)C1)C2,67.1,active
CHEMBL1632474,O=C(Nc1cccc(OCCCCCN2CCNCC2)c1)NC12CC3CC(CC(C3)C1)C2,13.8,active
CHEMBL1632475,CN1CCN(CCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,7.8,active
CHEMBL1632476,CN1CCN(CCCCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,11.5,active
CHEMBL1632479,CC(C)(C)OC(=O)N1CCN(CCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,2.8,active
CHEMBL1632481,CC(C)(C)OC(=O)N1CCN(CCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,2.9,active
CHEMBL1632480,CC(C)(C)OC(=O)N1CCN(CCCCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,11.7,active
CHEMBL1632478,CC(=O)N1CCN(CCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,6.0,active
CHEMBL1632477,CC(=O)N1CCN(CCCCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,2.8,active
CHEMBL1632482,O=C(Nc1cccc(OCCCCN2CCN(C(=O)C(F)(F)F)CC2)c1)NC12CC3CC(CC(C3)C1)C2,1.8,active
CHEMBL1632483,O=C(Nc1cccc(OCCCCN2CCN(C(=O)CCl)CC2)c1)NC12CC3CC(CC(C3)C1)C2,1.4,active
CHEMBL1632484,CS(=O)(=O)N1CCN(CCCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,1.0,active
CHEMBL1632485,COc1cc(C(=O)N2CCN(CCCCOc3cccc(NC(=O)NC45CC6CC(CC(C6)C4)C5)c3)CC2)cc(OC)c1OC,9.6,active
CHEMBL1632486,O=C(Nc1cccc(OCCCCN2CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC2)c1)NC12CC3CC(CC(C3)C1)C2,13.6,active
CHEMBL1632487,Cc1ccc(S(=O)(=O)N2CCN(CCCCOc3cccc(NC(=O)NC45CC6CC(CC(C6)C4)C5)c3)CC2)cc1,3.3,active
CHEMBL1632488,CC(C)(C)OC(=O)N1CCN(CCCOc2ccccc2NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,39.4,active
CHEMBL1632489,CC(C)(C)OC(=O)N1CCN(CCCCOc2ccccc2NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,16.5,active
CHEMBL1632490,CC(C)(C)OC(=O)N1CCN(CCCOc2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)CC1,14.6,active
CHEMBL1632491,CC(C)(C)OC(=O)N1CCN(CCCCOc2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)CC1,20.1,active
CHEMBL215387,O=C(O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,3.0,active
CHEMBL1668928,CC(=O)N1CCC(NC(=O)NC2CCCCCC2)CC1,0.8,active
CHEMBL1668937,O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(C(=O)c2cccnc2)CC1,1.6,active
CHEMBL1668940,CC(C)S(=O)(=O)N1CCC(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,1.6,active
CHEMBL1668935,CS(=O)(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,1.9,active
CHEMBL1668939,CC(C)S(=O)(=O)N1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1,2.9,active
CHEMBL1668936,CS(=O)(=O)N1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1,3.7,active
CHEMBL1668935,CS(=O)(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,3.9,active
CHEMBL1668930,CC(=O)N1CCC(NC(=O)NC2CCC(C)(C)CC2)CC1,6.0,active
CHEMBL1668938,O=C(NC1CCCCC1)NC1CCN(C(=O)c2ccccn2)CC1,6.4,active
CHEMBL1668937,O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(C(=O)c2cccnc2)CC1,6.7,active
CHEMBL436774,CC(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,8.0,active
CHEMBL1668933,CC(=O)N1CCC(NC(=O)Nc2cccc(C(F)(F)F)c2)CC1,10.0,active
CHEMBL1668932,CC(=O)N1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1,11.0,active
CHEMBL1668934,CC(=O)N1CCC(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,12.0,active
CHEMBL1668929,CC(=O)N1CCC(NC(=O)NC2CCC(C(C)(C)C)CC2)CC1,13.0,active
CHEMBL1668939,CC(C)S(=O)(=O)N1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1,13.0,active
CHEMBL1668926,CC(=O)N1CCC(NC(=O)NC2C3CCC2CC3)CC1,14.0,active
CHEMBL1668925,CC(=O)N1CCC(NC(=O)NC2CC3(C)CCC2CC3)CC1,25.0,active
CHEMBL1668936,CS(=O)(=O)N1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1,26.0,active
CHEMBL1668928,CC(=O)N1CCC(NC(=O)NC2CCCCCC2)CC1,27.0,active
CHEMBL1668927,CC(=O)N1CCC(NC(=O)NC2CCCCC2)CC1,29.0,active
CHEMBL1668930,CC(=O)N1CCC(NC(=O)NC2CCC(C)(C)CC2)CC1,38.0,active
CHEMBL436774,CC(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,57.0,active
CHEMBL1668923,CC(=O)N1CCC(NC(=O)NC23CC4CC(F)(CC(F)(C4)C2)C3)CC1,58.0,active
CHEMBL1668934,CC(=O)N1CCC(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,59.0,active
CHEMBL1668940,CC(C)S(=O)(=O)N1CCC(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,64.0,active
CHEMBL1668938,O=C(NC1CCCCC1)NC1CCN(C(=O)c2ccccn2)CC1,67.0,active
CHEMBL1668932,CC(=O)N1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1,98.0,active
CHEMBL1668924,CC(=O)N1CCC(NC(=O)NC23CC4(F)CC(F)(CC(F)(C4)C2)C3)CC1,120.0,active
CHEMBL1668926,CC(=O)N1CCC(NC(=O)NC2C3CCC2CC3)CC1,120.0,active
CHEMBL1668931,CC(=O)N1CCC(NC(=O)NC2CCC(F)(F)CC2)CC1,185.0,active
CHEMBL1668933,CC(=O)N1CCC(NC(=O)Nc2cccc(C(F)(F)F)c2)CC1,226.0,active
CHEMBL1668929,CC(=O)N1CCC(NC(=O)NC2CCC(C(C)(C)C)CC2)CC1,270.0,active
CHEMBL1668925,CC(=O)N1CCC(NC(=O)NC2CC3(C)CCC2CC3)CC1,300.0,active
CHEMBL1615212,N#Cc1ccc(C(=O)N[C@H]2C[C@@H]2c2ccccc2)cc1,565.0,active
CHEMBL1615212,N#Cc1ccc(C(=O)N[C@H]2C[C@@H]2c2ccccc2)cc1,562.34,active
CHEMBL1672128,COc1cccc2c1CC(C(=O)N[C@H]1C[C@@H]1c1ccccc1)CC2,6.457,active
CHEMBL1672128,COc1cccc2c1CC(C(=O)N[C@H]1C[C@@H]1c1ccccc1)CC2,4.677,active
CHEMBL1672129,O=C(N[C@H]1C[C@@H]1c1ccccc1)c1ccc2nonc2c1,61.66,active
CHEMBL1672130,Cc1nc2cc(NC(=O)N[C@H]3C[C@@H]3c3ccccc3)ccc2o1,39.81,active
CHEMBL1672130,Cc1nc2cc(NC(=O)N[C@H]3C[C@@H]3c3ccccc3)ccc2o1,81.28,active
CHEMBL1672131,CN(C)c1ccc(CNC(=O)N[C@H]2C[C@@H]2c2ccccc2)cc1,30.2,active
CHEMBL1672132,O=C(NC1CCN(c2ccccc2)CC1)N[C@H]1C[C@@H]1c1ccccc1,2.291,active
CHEMBL1672132,O=C(NC1CCN(c2ccccc2)CC1)N[C@H]1C[C@@H]1c1ccccc1,7.943,active
CHEMBL1615216,CC(C)c1noc(C2CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)n1,8.511,active
CHEMBL1615216,CC(C)c1noc(C2CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)n1,13.18,active
CHEMBL1615216,CC(C)c1noc(C2CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)n1,8.5,active
CHEMBL1615216,CC(C)c1noc(C2CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)n1,13.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1000.0,active
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,1000.0,active
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,1000.0,active
CHEMBL242459,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,0.5,active
CHEMBL1766289,CS(=O)(=O)c1ccc(-n2nc(CNC(=O)NC34CC5CC(CC(C5)C3)C4)cc2-c2ccccc2)cc1,25.0,active
CHEMBL1766290,CS(=O)(=O)c1ccc(-n2nc(CNC(=O)NC3CCCCCC3)cc2-c2ccccc2)cc1,2.6,active
CHEMBL1766291,CS(=O)(=O)c1ccc(-n2nc(CNC(=O)Nc3ccccc3)cc2-c2ccccc2)cc1,47.0,active
CHEMBL1766292,CS(=O)(=O)c1ccc(-n2nc(CNC(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccccc2)cc1,6.0,active
CHEMBL1766293,CS(=O)(=O)c1ccc(-n2nc(CNC(=O)Nc3ccc(C(F)(F)F)cc3)cc2-c2ccccc2)cc1,110.0,active
CHEMBL1766294,CS(=O)(=O)c1ccc(-n2nc(CNC(=O)Nc3cccc(C(F)(F)F)c3)cc2-c2ccccc2)cc1,72.0,active
CHEMBL1766295,NS(=O)(=O)c1ccc(-n2nc(CNC(=O)Nc3cccc(C(F)(F)F)c3)cc2-c2ccccc2)cc1,84.0,active
CHEMBL1766296,CC(C)(C)c1cc(CNC(=O)Nc2cccc(C(F)(F)F)c2)nn1-c1ccc(S(C)(=O)=O)cc1,32.0,active
CHEMBL1766297,NS(=O)(=O)c1ccc(-n2nc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2-c2ccccc2)cc1,88.0,active
CHEMBL1766298,NS(=O)(=O)c1ccc(-n2nc(CCNC(=O)Nc3cccc(C(F)(F)F)c3)cc2-c2ccccc2)cc1,26.0,active
CHEMBL1766299,NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)Nc3cccc(C(F)(F)F)c3)cc2-c2ccccc2)cc1,4.1,active
CHEMBL1766300,CS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)Nc3cccc(C(F)(F)F)c3)cc2-c2ccccc2)cc1,3.4,active
CHEMBL1766301,Cc1ccc(-c2cc(CCCNC(=O)Nc3cccc(C(F)(F)F)c3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,10.0,active
CHEMBL1766302,CC(C)c1cccc(C(C)C)c1NC(=O)NCCCc1cc(-c2ccccc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,1550.0,intermediate
CHEMBL1766283,NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)Nc3ccccc3)cc2-c2ccccc2)cc1,0.8,active
CHEMBL1766284,NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)NC34CC5CC(CC(C5)C3)C4)cc2-c2ccccc2)cc1,0.5,active
CHEMBL1766285,NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)NC3CCCCCC3)cc2-c2ccccc2)cc1,0.5,active
CHEMBL1766286,NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)Nc3ccc(Cl)cc3)cc2-c2ccccc2)cc1,0.8,active
CHEMBL1766287,NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)Nc3ccc(C(F)(F)F)cc3)cc2-c2ccccc2)cc1,0.9,active
CHEMBL1766288,NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccccc2)cc1,0.5,active
CHEMBL1076347,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,13.0,active
CHEMBL242255,O=C(NC1CCCCC1)NC12CC3CC(CC(C3)C1)C2,2.0,active
CHEMBL1818421,CC(=O)C1CCC(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,12.0,active
CHEMBL354676,O=C(Nc1ccccc1)Nc1ccccc1,390.0,active
CHEMBL1818420,CC(C)CCOc1ccc(NC(=O)Nc2ccc(OCCC(C)C)cc2)cc1,6.5,active
CHEMBL1818419,CCCOCCNC(=O)NC12CC3CC(CC(C3)C1)C2,242.6,active
CHEMBL1818418,CC(C)OCCNC(=O)NC12CC3CC(CC(C3)C1)C2,260.4,active
CHEMBL1818417,COCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,386.1,active
CHEMBL1818416,CCOCCNC(=O)NC12CC3CC(CC(C3)C1)C2,524.8,active
CHEMBL476614,COC(=O)c1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1O,1.2,active
CHEMBL1818415,COc1ccc(NC(=O)NC2C3CC4CC(C3)CC2C4)cc1,14.3,active
CHEMBL1818414,CN(C(=O)N(C)C1C2CC3CC(C2)CC1C3)c1ccc(F)c(F)c1F,1838.1,intermediate
CHEMBL1818413,CN(C(=O)NC1C2CC3CC(C2)CC1C3)c1ccc(F)c(F)c1F,38.1,active
CHEMBL1818412,O=C(Nc1ccc(F)c(F)c1F)OC1C2CC3CC(C2)CC1C3,463.8,active
CHEMBL1818411,Fc1ccc(NC(=S)NC2C3CC4CC(C3)CC2C4)c(F)c1F,4.8,active
CHEMBL1818410,O=C(NCc1cccc(Cl)c1)Nc1cccc(C(F)(F)F)c1F,3.7,active
CHEMBL1818409,CC(CCc1ccccc1)NC(=O)Nc1cccc(C(F)(F)F)c1F,1.9,active
CHEMBL1818408,O=C(Nc1cccc(C(F)(F)F)c1F)NC1CCCCCCC1,0.4,active
CHEMBL1818407,CCCCCCCNC(=O)Nc1cccc(C(F)(F)F)c1F,0.4,active
CHEMBL1818406,Cc1ccc(NC(=O)NC(C)CCc2ccccc2)cc1Cl,15.0,active
CHEMBL1818405,Cc1ccc(NC(=O)NCc2cccc(F)c2)cc1Cl,16.6,active
CHEMBL1818404,Cc1ccc(NC(=O)NC2CCCCCCC2)cc1Cl,0.4,active
CHEMBL1818403,CCCCCCCNC(=O)Nc1ccc(C)c(Cl)c1,1.6,active
CHEMBL1817677,Cc1ccc(NC(=O)NCC23CC4CC(CC(C4)C2)C3)cc1Cl,0.4,active
CHEMBL1818402,CCCCCCCNC(=O)NC1C2CC3CC(C2)CC1C3,0.5,active
CHEMBL1818401,CCCCCCNC(=O)NC1C2CC3CC(C2)CC1C3,1.0,active
CHEMBL1818400,CCCCCNC(=O)NC1C2CC3CC(C2)CC1C3,6.4,active
CHEMBL1609005,O=C(NC1CCCCC1)NC1C2CC3CC(C2)CC1C3,0.4,active
CHEMBL1818399,CCCNC(=O)NC1C2CC3CC(C2)CC1C3,61.4,active
CHEMBL1818398,CC(C)(C)NC(=O)NC1C2CC3CC(C2)CC1C3,24.2,active
CHEMBL1563200,CC(C)NC(=O)NC1C2CC3CC(C2)CC1C3,84.4,active
CHEMBL1818397,Cc1c(Cl)cccc1NC(=O)NC1C2CC3CC(C2)CC1C3,4.5,active
CHEMBL1818396,O=C(NCc1ccccc1)NC1C2CC3CC(C2)CC1C3,14.8,active
CHEMBL1818395,CC(=O)c1cccc(NC(=O)NC2C3CC4CC(C3)CC2C4)c1,0.5,active
CHEMBL1818394,O=C(NCCc1ccccc1)NC1C2CC3CC(C2)CC1C3,4.5,active
CHEMBL1818393,N#Cc1ccc(NC(=O)NC2C3CC4CC(C3)CC2C4)cc1,1.1,active
CHEMBL1818392,O=C(Nc1ccc(F)c(F)c1F)NC1CCCC1,56.2,active
